account,date,engagement,tagged_with_tradwife,log_engagement
at_home_with_mo,2024-08-09 14:45:53,4,1,1.6094379124341003
locdthugga,2024-08-09 14:57:31,22,0,3.1354942159291497
locdthugga,2024-08-09 14:57:31,22,0,3.1354942159291497
mrspeachiebushong,2024-08-09 15:17:46,33,1,3.5263605246161616
mrspeachiebushong,2024-08-09 15:17:46,33,1,3.5263605246161616
btokbeauty2,2024-08-09 16:25:13,9,0,2.302585092994046
btokbeauty2,2024-08-09 16:25:13,9,0,2.302585092994046
jennifer__tate__,2024-08-09 17:48:23,20,1,3.044522437723423
jennifer__tate__,2024-08-09 17:48:23,20,1,3.044522437723423
alexislester_,2024-08-09 19:33:44,36,0,3.6109179126442243
alexislester_,2024-08-09 19:33:44,36,0,3.6109179126442243
at_home_with_mo,2024-08-09 20:22:04,19,1,2.995732273553991
at_home_with_mo,2024-08-09 20:22:04,19,1,2.995732273553991
zmeweddings,2024-08-09 20:45:45,26,0,3.295836866004329
zmeweddings,2024-08-09 20:45:45,26,0,3.295836866004329
salwa.caftan,2024-08-09 22:37:42,150,1,5.017279836814924
salwa.caftan,2024-08-09 22:37:42,150,1,5.017279836814924
at_home_with_mo,2024-08-10 00:08:53,33,1,3.5263605246161616
at_home_with_mo,2024-08-10 00:08:53,33,1,3.5263605246161616
hardmeadfarm,2024-08-10 00:22:35,404,0,6.003887067106539
hardmeadfarm,2024-08-10 00:22:35,404,0,6.003887067106539
locdthugga,2024-08-10 00:41:17,25,0,3.258096538021482
locdthugga,2024-08-10 00:41:17,25,0,3.258096538021482
mrspeachiebushong,2024-08-10 00:43:22,29,1,3.4011973816621555
mrspeachiebushong,2024-08-10 00:43:22,29,1,3.4011973816621555
moe.makes.magick,2024-08-10 01:10:06,239,0,5.480638923341991
moe.makes.magick,2024-08-10 01:10:06,234,0,5.459585514144159
moe.makes.magick,2024-08-10 02:16:02,346,0,5.849324779946859
moe.makes.magick,2024-08-10 02:16:02,346,0,5.849324779946859
moe.makes.magick,2024-08-10 03:27:58,1093,0,6.9975959829819265
moe.makes.magick,2024-08-10 03:27:58,1093,0,6.9975959829819265
at_home_with_mo,2024-08-10 04:06:15,26,1,3.295836866004329
at_home_with_mo,2024-08-10 04:06:15,26,1,3.295836866004329
ladysfarm,2024-08-10 07:03:00,12,1,2.5649493574615367
ladysfarm,2024-08-10 07:03:00,12,1,2.5649493574615367
myllagh,2024-08-10 10:35:51,55,1,4.02535169073515
myllagh,2024-08-10 10:35:51,55,1,4.02535169073515
82pondview,2024-08-10 11:28:42,49,0,3.912023005428146
82pondview,2024-08-10 11:28:42,49,0,3.912023005428146
ladysfarm,2024-08-10 12:59:53,5,1,1.791759469228055
ladysfarm,2024-08-10 12:59:53,5,1,1.791759469228055
burnitdown655,2024-08-10 13:14:28,20,0,3.044522437723423
burnitdown655,2024-08-10 13:14:28,20,0,3.044522437723423
burnitdown655,2024-08-10 13:23:36,39,0,3.6888794541139363
burnitdown655,2024-08-10 13:23:36,39,0,3.6888794541139363
jennifer__tate__,2024-08-10 13:39:12,13,1,2.6390573296152584
jennifer__tate__,2024-08-10 13:39:12,13,1,2.6390573296152584
burnitdown655,2024-08-10 13:41:37,41,0,3.7376696182833684
burnitdown655,2024-08-10 13:41:37,41,0,3.7376696182833684
landladyadaogidi,2024-08-10 13:52:22,28,0,3.367295829986474
landladyadaogidi,2024-08-10 13:52:22,28,0,3.367295829986474
at_home_with_mo,2024-08-10 14:21:02,52,1,3.970291913552122
at_home_with_mo,2024-08-10 14:21:02,52,1,3.970291913552122
burnitdown655,2024-08-10 14:52:08,63,0,4.1588830833596715
burnitdown655,2024-08-10 14:52:08,63,0,4.1588830833596715
burnitdown655,2024-08-10 14:56:32,33,0,3.5263605246161616
burnitdown655,2024-08-10 14:56:32,33,0,3.5263605246161616
landladyadaogidi,2024-08-10 15:07:20,10,0,2.3978952727983707
landladyadaogidi,2024-08-10 15:07:20,10,0,2.3978952727983707
burnitdown655,2024-08-10 15:10:41,48,0,3.8918202981106265
burnitdown655,2024-08-10 15:10:41,48,0,3.8918202981106265
burnitdown655,2024-08-10 15:17:26,22,0,3.1354942159291497
burnitdown655,2024-08-10 15:17:26,22,0,3.1354942159291497
salwa.caftan,2024-08-10 15:20:01,149,1,5.0106352940962555
salwa.caftan,2024-08-10 15:20:01,149,1,5.0106352940962555
maman__sereine,2024-08-10 15:51:46,79,0,4.382026634673881
maman__sereine,2024-08-10 15:51:46,79,0,4.382026634673881
locdthugga,2024-08-10 15:59:04,24,0,3.2188758248682006
locdthugga,2024-08-10 15:59:04,24,0,3.2188758248682006
landladyadaogidi,2024-08-10 16:00:32,34,0,3.5553480614894135
landladyadaogidi,2024-08-10 16:00:32,34,0,3.5553480614894135
landladyadaogidi,2024-08-10 17:31:51,5,0,1.791759469228055
landladyadaogidi,2024-08-10 17:31:51,5,0,1.791759469228055
zmeweddings,2024-08-10 17:49:39,143,0,4.969813299576001
zmeweddings,2024-08-10 17:49:39,143,0,4.969813299576001
landladyadaogidi,2024-08-10 17:54:02,11,0,2.4849066497880004
landladyadaogidi,2024-08-10 17:54:02,11,0,2.4849066497880004
landladyadaogidi,2024-08-10 18:23:58,32,0,3.4965075614664802
landladyadaogidi,2024-08-10 18:23:58,32,0,3.4965075614664802
at_home_with_mo,2024-08-10 18:49:33,21,1,3.091042453358316
at_home_with_mo,2024-08-10 18:49:33,21,1,3.091042453358316
theugorjifamily,2024-08-10 19:20:57,7819,0,8.964439833539357
theugorjifamily,2024-08-10 19:20:57,7819,0,8.964439833539357
landladyadaogidi,2024-08-10 19:21:24,14,0,2.70805020110221
landladyadaogidi,2024-08-10 19:21:24,14,0,2.70805020110221
burnitdown655,2024-08-10 19:25:16,75,0,4.330733340286331
burnitdown655,2024-08-10 19:25:16,75,0,4.330733340286331
burnitdown655,2024-08-10 20:08:14,27,0,3.332204510175204
burnitdown655,2024-08-10 20:08:14,27,0,3.332204510175204
thekinkerbelle007,2024-08-10 21:30:03,93,0,4.543294782270004
thekinkerbelle007,2024-08-10 21:30:03,93,0,4.543294782270004
burnitdown655,2024-08-10 22:10:00,179,0,5.19295685089021
burnitdown655,2024-08-10 22:10:00,179,0,5.19295685089021
burnitdown655,2024-08-10 22:10:19,24,0,3.2188758248682006
burnitdown655,2024-08-10 22:10:19,24,0,3.2188758248682006
salwa.caftan,2024-08-10 22:14:53,144,1,4.976733742420574
salwa.caftan,2024-08-10 22:14:53,144,1,4.976733742420574
at_home_with_mo,2024-08-10 22:23:07,40,1,3.713572066704308
at_home_with_mo,2024-08-10 22:23:07,40,1,3.713572066704308
thekinkerbelle007,2024-08-10 22:44:00,63,0,4.1588830833596715
thekinkerbelle007,2024-08-10 22:44:00,63,0,4.1588830833596715
hardmeadfarm,2024-08-10 23:16:16,23939,0,10.083305979111964
hardmeadfarm,2024-08-10 23:16:16,23939,0,10.083305979111964
ladysfarm,2024-08-11 00:11:56,46,0,3.8501476017100584
ladysfarm,2024-08-11 00:11:56,46,0,3.8501476017100584
theblazed_homemaker,2024-08-11 00:31:54,71,0,4.276666119016055
theblazed_homemaker,2024-08-11 00:31:54,71,0,4.276666119016055
theblazed_homemaker,2024-08-11 00:59:08,91,0,4.5217885770490405
theblazed_homemaker,2024-08-11 00:59:08,91,0,4.5217885770490405
thecortesclan,2024-08-11 01:20:58,51,0,3.9512437185814275
thecortesclan,2024-08-11 01:20:58,51,0,3.9512437185814275
locdthugga,2024-08-11 01:26:45,43,0,3.784189633918261
locdthugga,2024-08-11 01:26:45,43,0,3.784189633918261
locdthugga,2024-08-11 01:32:04,18,0,2.9444389791664403
locdthugga,2024-08-11 01:32:04,18,0,2.9444389791664403
thekinkerbelle007,2024-08-11 01:35:20,41,0,3.7376696182833684
thekinkerbelle007,2024-08-11 01:35:20,41,0,3.7376696182833684
moe.makes.magick,2024-08-11 02:01:25,189,0,5.247024072160486
moe.makes.magick,2024-08-11 02:01:25,189,0,5.247024072160486
moe.makes.magick,2024-08-11 02:29:23,390,0,5.968707559985366
moe.makes.magick,2024-08-11 02:29:23,390,0,5.968707559985366
burnitdown655,2024-08-11 03:26:08,34,0,3.5553480614894135
burnitdown655,2024-08-11 03:26:08,34,0,3.5553480614894135
hardmeadfarm,2024-08-11 04:19:51,15086,0,9.621588724840075
hardmeadfarm,2024-08-11 04:19:51,15086,0,9.621588724840075
thekinkerbelle007,2024-08-12 22:48:28,95,0,4.564348191467836
locdthugga,2024-08-12 23:41:26,37,0,3.6375861597263857
burnitdown655,2024-08-12 23:43:23,17,0,2.8903717578961645
burnitdown655,2024-08-13 00:05:47,71,0,4.276666119016055
lifetaketwo,2024-08-13 00:07:28,137,1,4.927253685157205
landladyadaogidi,2024-08-13 00:15:55,19,0,2.995732273553991
burnitdown655,2024-08-13 00:30:43,47,0,3.871201010907891
burnitdown655,2024-08-13 00:39:09,54,0,4.007333185232471
lifetaketwo,2024-08-13 00:54:05,433,1,6.073044534100405
mrspeachiebushong,2024-08-13 01:09:54,93,0,4.543294782270004
patriotic.peace,2024-08-13 01:12:24,62,1,4.143134726391533
burnitdown655,2024-08-13 01:25:52,42,0,3.7612001156935624
at_home_with_mo,2024-08-13 01:36:19,19,1,2.995732273553991
patriotic.peace,2024-08-13 02:20:09,33,1,3.5263605246161616
burnitdown655,2024-08-13 02:21:24,17,0,2.8903717578961645
burnitdown655,2024-08-13 02:33:43,43,0,3.784189633918261
burnitdown655,2024-08-13 02:37:02,24,0,3.2188758248682006
burnitdown655,2024-08-13 03:14:49,28,0,3.367295829986474
zmeweddings,2024-08-13 05:26:08,12,0,2.5649493574615367
landladyadaogidi,2024-08-13 09:45:15,11,0,2.4849066497880004
salwa.caftan,2024-08-13 10:07:54,151,1,5.0238805208462765
mrspeachiebushong,2024-08-13 10:14:28,23,0,3.1780538303479458
myllagh,2024-08-13 10:29:18,61,1,4.127134385045092
maman__sereine,2024-08-13 10:33:27,68,0,4.23410650459726
landladyadaogidi,2024-08-13 10:56:08,9,0,2.302585092994046
landladyadaogidi,2024-08-13 11:32:11,7,0,2.0794415416798357
lifetaketwo,2024-08-13 11:52:55,344,1,5.84354441703136
hardmeadfarm,2024-08-13 13:58:12,588843,0,13.285916571865656
locdthugga,2024-08-13 14:16:24,18,0,2.9444389791664403
at_home_with_mo,2024-08-13 14:20:52,68,1,4.23410650459726
burnitdown655,2024-08-13 14:36:01,24,0,3.2188758248682006
burnitdown655,2024-08-13 14:45:12,23,0,3.1780538303479458
burnitdown655,2024-08-13 14:50:08,35,0,3.58351893845611
landladyadaogidi,2024-08-13 15:07:45,12,0,2.5649493574615367
patriotic.peace,2024-08-13 15:08:45,32,0,3.4965075614664802
passportfraternityinc,2024-08-13 15:12:49,63,0,4.1588830833596715
burnitdown655,2024-08-13 15:18:44,68,0,4.23410650459726
salwa.caftan,2024-08-13 15:39:14,168,1,5.1298987149230735
locdthugga,2024-08-13 16:32:54,35,1,3.58351893845611
82pondview,2024-08-13 16:49:14,113,1,4.736198448394496
thekinkerbelle007,2024-08-13 17:35:16,37,0,3.6375861597263857
burnitdown655,2024-08-13 17:35:49,27,0,3.332204510175204
lifetaketwo,2024-08-13 17:36:50,510,0,6.236369590203704
maman__sereine,2024-08-13 17:37:42,242,0,5.493061443340548
hardmeadfarm,2024-08-13 17:52:02,834,0,6.727431724850855
2bebetterpodcast,2024-08-13 18:25:35,2985,1,8.001689978099135
landladyadaogidi,2024-08-13 19:20:16,15,0,2.772588722239781
mrspeachiebushong,2024-08-13 19:49:29,43,0,3.784189633918261
lifetaketwo,2024-08-13 20:04:31,1011,0,6.919683849847411
at_home_with_mo,2024-08-13 20:10:28,9,1,2.302585092994046
burnitdown655,2024-08-13 21:11:55,28,0,3.367295829986474
burnitdown655,2024-08-13 21:23:06,27,0,3.332204510175204
thekinkerbelle007,2024-08-13 21:26:23,58,0,4.07753744390572
akinsanmiakinlabi,2024-08-13 21:43:25,506,1,6.2285110035911835
burnitdown655,2024-08-13 21:45:56,33,0,3.5263605246161616
akinsanmiakinlabi,2024-08-13 22:14:51,654,1,6.484635235635252
burnitdown655,2024-08-13 22:18:31,12,0,2.5649493574615367
patriotic.peace,2024-08-13 22:19:02,35,0,3.58351893845611
burnitdown655,2024-08-13 22:53:23,52,0,3.970291913552122
burnitdown655,2024-08-13 23:06:02,11,0,2.4849066497880004
burnitdown655,2024-08-13 23:14:58,13,0,2.6390573296152584
burnitdown655,2024-08-13 23:40:23,48,0,3.8918202981106265
burnitdown655,2024-08-13 23:56:13,48,0,3.8918202981106265
patriotic.peace,2024-08-14 00:05:18,31,0,3.4657359027997265
theugorjifamily,2024-08-14 00:25:10,6858,0,8.83331693749932
burnitdown655,2024-08-14 00:25:45,79,0,4.382026634673881
burnitdown655,2024-08-14 00:56:41,51,0,3.9512437185814275
at_home_with_mo,2024-08-14 01:06:38,23,1,3.1780538303479458
mrspeachiebushong,2024-08-14 01:09:13,18,1,2.9444389791664403
moe.makes.magick,2024-08-14 01:34:17,3310,1,8.105005537547246
thekinkerbelle007,2024-08-14 01:39:30,71,0,4.276666119016055
thekinkerbelle007,2024-08-14 01:44:53,33,0,3.5263605246161616
moe.makes.magick,2024-08-14 02:35:07,738,1,6.6052979209482015
moe.makes.magick,2024-08-14 03:38:06,489,1,6.194405391104672
thekinkerbelle007,2024-08-14 03:45:35,30,0,3.4339872044851463
moe.makes.magick,2024-08-14 04:39:16,461,1,6.135564891081739
locdthugga,2024-08-14 04:45:11,37,0,3.6375861597263857
btokbeauty2,2024-08-14 05:59:22,7,1,2.0794415416798357
maman__sereine,2024-08-14 06:54:48,80,0,4.394449154672439
landladyadaogidi,2024-08-14 07:09:01,4,0,1.6094379124341003
mrspeachiebushong,2024-08-14 07:52:47,27,1,3.332204510175204
btokbeauty2,2024-08-14 08:45:53,10,1,2.3978952727983707
landladyadaogidi,2024-08-14 09:46:01,7,0,2.0794415416798357
btokbeauty2,2024-08-14 11:12:06,11,1,2.4849066497880004
landladyadaogidi,2024-08-14 11:21:37,8,0,2.1972245773362196
landladyadaogidi,2024-08-14 11:22:19,10,0,2.3978952727983707
landladyadaogidi,2024-08-14 11:31:21,9,0,2.302585092994046
landladyadaogidi,2024-08-14 12:10:22,10,0,2.3978952727983707
burnitdown655,2024-08-14 13:37:50,86,0,4.465908118654584
thekinkerbelle007,2024-08-14 13:48:42,48,0,3.8918202981106265
mrspeachiebushong,2024-08-14 13:52:37,23,1,3.1780538303479458
btokbeauty2,2024-08-14 14:48:33,11,1,2.4849066497880004
locdthugga,2024-08-14 14:57:00,34,0,3.5553480614894135
burnitdown655,2024-08-14 14:58:49,57,0,4.060443010546419
burnitdown655,2024-08-14 15:35:04,101,0,4.624972813284271
burnitdown655,2024-08-14 15:47:39,15,0,2.772588722239781
at_home_with_mo,2024-08-14 16:33:05,19,1,2.995732273553991
myllagh,2024-08-14 16:36:47,533,1,6.280395838960195
mrspeachiebushong,2024-08-14 16:40:12,45,0,3.828641396489095
landladyadaogidi,2024-08-14 16:55:06,8,0,2.1972245773362196
locdthugga,2024-08-14 17:02:26,25,0,3.258096538021482
locdthugga,2024-08-14 17:04:45,10,0,2.3978952727983707
salwa.caftan,2024-08-14 17:21:23,149,1,5.0106352940962555
moe.makes.magick,2024-08-14 17:45:02,386,1,5.958424693029782
landladyadaogidi,2024-08-14 17:49:34,23,0,3.1780538303479458
jennifer__tate__,2024-08-14 18:34:28,40,1,3.713572066704308
stayzontopp,2024-08-14 19:38:46,81,1,4.406719247264253
moe.makes.magick,2024-08-14 19:49:04,289,1,5.66988092298052
salwa.caftan,2024-08-14 20:07:17,165,1,5.111987788356544
burnitdown655,2024-08-14 20:17:23,16,0,2.833213344056216
locdthugga,2024-08-14 20:58:27,35,0,3.58351893845611
lifetaketwo,2024-08-14 21:19:55,36334,1,10.500536743050736
moe.makes.magick,2024-08-14 21:20:08,471,0,6.156978985585555
thymeandtenderness,2024-08-14 21:34:10,138,0,4.9344739331306915
zmeweddings,2024-08-14 22:11:34,29,0,3.4011973816621555
burnitdown655,2024-08-14 22:56:44,39,0,3.6888794541139363
at_home_with_mo,2024-08-14 23:17:31,51,0,3.9512437185814275
alexislester_,2024-08-14 23:24:01,23,1,3.1780538303479458
locdthugga,2024-08-15 00:06:55,21,0,3.091042453358316
moe.makes.magick,2024-08-15 01:53:37,354,1,5.872117789475416
mrspeachiebushong,2024-08-15 01:55:58,70,1,4.2626798770413155
at_home_with_mo,2024-08-15 02:33:04,17,0,2.8903717578961645
moe.makes.magick,2024-08-15 02:39:52,324,1,5.783825182329737
moe.makes.magick,2024-08-15 03:30:04,20337,1,9.920246336351083
passportfraternityinc,2024-08-15 03:56:33,105,0,4.663439094112067
locdthugga,2024-08-15 04:30:08,31,1,3.4657359027997265
maman__sereine,2024-08-15 06:42:23,138,0,4.9344739331306915
landladyadaogidi,2024-08-15 07:30:56,21,0,3.091042453358316
fama_kente,2024-08-15 08:14:40,178,1,5.187385805840755
btokbeauty2,2024-08-15 09:02:36,14,1,2.70805020110221
burnitdown655,2024-08-15 10:13:24,36,0,3.6109179126442243
landladyadaogidi,2024-08-15 11:11:55,13,0,2.6390573296152584
landladyadaogidi,2024-08-15 11:25:42,20,0,3.044522437723423
82pondview,2024-08-15 11:32:24,218,0,5.389071729816501
fama_kente,2024-08-15 12:05:54,25,1,3.258096538021482
burnitdown655,2024-08-15 12:17:57,44,0,3.8066624897703196
jennifer__tate__,2024-08-15 12:21:29,48,1,3.8918202981106265
2bebetterpodcast,2024-08-15 12:41:18,1816,1,7.504942068396171
landladyadaogidi,2024-08-15 13:31:06,18,0,2.9444389791664403
burnitdown655,2024-08-15 14:00:41,18,0,2.9444389791664403
burnitdown655,2024-08-15 14:21:53,14,0,2.70805020110221
at_home_with_mo,2024-08-15 14:47:43,18,1,2.9444389791664403
stayzontopp,2024-08-15 14:51:48,41,0,3.7376696182833684
thecortesclan,2024-08-15 15:38:25,46,0,3.8501476017100584
locdthugga,2024-08-15 16:00:22,47,0,3.871201010907891
moe.makes.magick,2024-08-15 16:24:07,148,0,5.003946305945459
landladyadaogidi,2024-08-15 16:31:49,9,0,2.302585092994046
locdthugga,2024-08-15 16:41:36,9,0,2.302585092994046
salwa.caftan,2024-08-15 17:25:41,154,1,5.043425116919247
burnitdown655,2024-08-15 18:11:35,44,1,3.8066624897703196
burnitdown655,2024-08-15 18:42:14,35,0,3.58351893845611
izunasoamaka,2024-08-15 19:02:23,40,1,3.713572066704308
izunasoamaka,2024-08-15 19:05:29,43,1,3.784189633918261
izunasoamaka,2024-08-15 19:08:08,42,0,3.7612001156935624
izunasoamaka,2024-08-15 19:10:34,39,1,3.6888794541139363
locdthugga,2024-08-15 20:46:23,54,0,4.007333185232471
thymeandtenderness,2024-08-15 20:52:07,346,0,5.849324779946859
thekinkerbelle007,2024-08-15 21:14:32,47,0,3.871201010907891
at_home_with_mo,2024-08-15 21:33:09,15,1,2.772588722239781
alexislester_,2024-08-15 21:40:38,26,0,3.295836866004329
burnitdown655,2024-08-15 22:30:49,47,0,3.871201010907891
burnitdown655,2024-08-15 22:55:59,68,1,4.23410650459726
locdthugga,2024-08-15 23:22:18,15,0,2.772588722239781
ladysfarm,2024-08-15 23:56:21,51,0,3.9512437185814275
theblazed_homemaker,2024-08-16 00:11:47,57,0,4.060443010546419
burnitdown655,2024-08-16 00:28:53,50,1,3.9318256327243257
moe.makes.magick,2024-08-16 01:07:31,276,1,5.6240175061873385
burnitdown655,2024-08-16 01:20:06,56,1,4.04305126783455
moe.makes.magick,2024-08-16 02:01:17,333,1,5.811140992976701
locdthugga,2024-08-16 02:02:04,6,1,1.9459101490553132
thymeandtenderness,2024-08-16 02:10:27,34,0,3.5553480614894135
locdthugga,2024-08-16 02:11:07,27,1,3.332204510175204
burnitdown655,2024-08-16 02:21:35,65,1,4.189654742026425
moe.makes.magick,2024-08-16 02:29:08,4446,0,8.399984990510696
locdthugga,2024-08-16 02:42:35,12,0,2.5649493574615367
at_home_with_mo,2024-08-16 03:44:26,11,0,2.4849066497880004
btokbeauty2,2024-08-16 04:09:21,13,1,2.6390573296152584
maman__sereine,2024-08-16 06:40:24,153,0,5.0369526024136295
myllagh,2024-08-16 10:29:18,32,1,3.4965075614664802
jennifer__tate__,2024-08-16 14:15:25,46,1,3.8501476017100584
zmeweddings,2024-08-16 14:21:39,5,0,1.791759469228055
mrspeachiebushong,2024-08-16 14:21:57,114,1,4.74493212836325
landladyadaogidi,2024-08-16 14:49:06,17,0,2.8903717578961645
hardmeadfarm,2024-08-16 15:01:25,655,0,6.486160788944089
at_home_with_mo,2024-08-16 15:04:37,36,1,3.6109179126442243
salwa.caftan,2024-08-16 15:15:30,158,1,5.0689042022202315
mrspeachiebushong,2024-08-16 15:21:26,58,1,4.07753744390572
thecortesclan,2024-08-16 16:02:42,49,0,3.912023005428146
emergingmotherhood,2024-08-16 16:18:12,207,1,5.337538079701318
emergingmotherhood,2024-08-16 16:31:50,20,0,3.044522437723423
myllagh,2024-08-16 16:46:00,30,1,3.4339872044851463
emergingmotherhood,2024-08-16 17:21:59,20,0,3.044522437723423
milushbridalfans,2024-08-16 17:47:30,4,1,1.6094379124341003
landladyadaogidi,2024-08-16 18:31:58,25,0,3.258096538021482
passportfraternityinc,2024-08-16 19:03:26,31,0,3.4657359027997265
lifetaketwo,2024-08-16 19:25:19,221,1,5.402677381872279
emergingmotherhood,2024-08-16 20:22:33,124,0,4.8283137373023015
2bebetterpodcast,2024-08-16 20:36:01,3282,0,8.096512917501594
lifetaketwo,2024-08-16 20:49:29,359,1,5.886104031450156
burnitdown655,2024-08-16 21:21:40,39,0,3.6888794541139363
burnitdown655,2024-08-16 21:25:39,29,1,3.4011973816621555
burnitdown655,2024-08-16 22:00:19,19,1,2.995732273553991
at_home_with_mo,2024-08-16 22:32:42,22,1,3.1354942159291497
emergingmotherhood,2024-08-16 22:40:43,554,0,6.318968113746434
burnitdown655,2024-08-16 22:59:34,45,0,3.828641396489095
landladyadaogidi,2024-08-16 23:23:21,4,0,1.6094379124341003
burnitdown655,2024-08-16 23:44:51,123,1,4.820281565605037
ladysfarm,2024-08-16 23:56:34,50,0,3.9318256327243257
moe.makes.magick,2024-08-17 00:00:12,6607,0,8.796036315200814
thekinkerbelle007,2024-08-17 00:08:10,48,0,3.8918202981106265
burnitdown655,2024-08-17 00:15:35,52,1,3.970291913552122
burnitdown655,2024-08-17 00:49:16,46,0,3.8501476017100584
moe.makes.magick,2024-08-17 01:06:45,5481,0,8.60922527686273
lifetaketwo,2024-08-17 01:45:44,247,1,5.5134287461649825
burnitdown655,2024-08-17 01:52:59,30,1,3.4339872044851463
locdthugga,2024-08-17 01:55:40,33,1,3.5263605246161616
patriotic.peace,2024-08-17 02:06:48,27,0,3.332204510175204
thekinkerbelle007,2024-08-17 03:23:04,115,0,4.7535901911063645
thekinkerbelle007,2024-08-17 03:30:50,41,0,3.7376696182833684
aberrywonderfullife,2024-08-17 03:55:38,94,0,4.553876891600541
at_home_with_mo,2024-08-17 04:05:22,21,1,3.091042453358316
thekinkerbelle007,2024-08-17 04:42:49,16,0,2.833213344056216
maman__sereine,2024-08-17 06:16:36,105,0,4.663439094112067
82pondview,2024-08-17 08:23:37,32,0,3.4965075614664802
btokbeauty2,2024-08-17 08:56:27,10,1,2.3978952727983707
myllagh,2024-08-17 09:39:02,39,1,3.6888794541139363
btokbeauty2,2024-08-17 10:04:23,4,1,1.6094379124341003
landladyadaogidi,2024-08-17 10:10:29,15,0,2.772588722239781
btokbeauty2,2024-08-17 11:30:57,9,1,2.302585092994046
thatjoyfilledhome,2024-08-17 11:34:27,148,1,5.003946305945459
thatjoyfilledhome,2024-08-17 11:36:50,119,1,4.787491742782046
landladyadaogidi,2024-08-17 11:45:09,20,0,3.044522437723423
landladyadaogidi,2024-08-17 12:39:35,17,0,2.8903717578961645
maman__sereine,2024-08-17 14:19:34,114,0,4.74493212836325
thekinkerbelle007,2024-08-17 14:46:56,59,0,4.0943445622221
landladyadaogidi,2024-08-17 14:50:44,10,0,2.3978952727983707
landladyadaogidi,2024-08-17 14:52:46,26,0,3.295836866004329
landladyadaogidi,2024-08-17 16:02:22,32,0,3.4965075614664802
locdthugga,2024-08-17 16:05:55,37,0,3.6375861597263857
littlehouseonthepasture,2024-08-17 16:12:10,114,0,4.74493212836325
at_home_with_mo,2024-08-17 16:26:25,11,0,2.4849066497880004
thekinkerbelle007,2024-08-17 16:37:17,100,0,4.61512051684126
locdthugga,2024-08-17 16:48:54,23,0,3.1780538303479458
theugorjifamily,2024-08-17 17:06:56,14291,0,9.5674552191433
theugorjifamily,2024-08-17 17:14:14,1948,0,7.575071699507561
landladyadaogidi,2024-08-17 17:46:46,63,0,4.1588830833596715
maman__sereine,2024-08-17 19:38:20,1454,0,7.282761179605593
burnitdown655,2024-08-17 19:45:44,58,1,4.07753744390572
zmeweddings,2024-08-17 19:50:12,10,0,2.3978952727983707
burnitdown655,2024-08-17 19:58:37,505,1,6.226536669287466
zmeweddings,2024-08-17 19:58:58,13,0,2.6390573296152584
burnitdown655,2024-08-17 20:09:18,126,1,4.844187086458591
emergingmotherhood,2024-08-17 20:31:55,169,0,5.135798437050262
emergingmotherhood,2024-08-17 20:42:02,177,1,5.181783550292085
at_home_with_mo,2024-08-17 21:23:33,49,1,3.912023005428146
jennifer__tate__,2024-08-17 23:41:43,61,0,4.127134385045092
at_home_with_mo,2024-08-18 00:05:08,32,1,3.4965075614664802
lifetaketwo,2024-08-18 00:10:34,848,0,6.744059186311348
moe.makes.magick,2024-08-18 01:23:07,737,1,6.6039438246004725
moe.makes.magick,2024-08-18 02:25:11,529,1,6.272877006546167
thecortesclan,2024-08-18 02:31:09,62,0,4.143134726391533
burnitdown655,2024-08-18 02:31:20,93,0,4.543294782270004
passportfraternityinc,2024-08-18 02:47:22,92,0,4.532599493153256
burnitdown655,2024-08-18 02:56:00,69,0,4.248495242049359
passportfraternityinc,2024-08-18 03:02:29,52,0,3.970291913552122
locdthugga,2024-08-18 03:04:02,26,0,3.295836866004329
landladyadaogidi,2024-08-18 03:13:55,38,0,3.6635616461296463
moe.makes.magick,2024-08-18 03:26:59,884,1,6.785587645007929
at_home_with_mo,2024-08-18 04:19:50,18,1,2.9444389791664403
locdthugga,2024-08-18 06:10:58,27,0,3.332204510175204
fama_kente,2024-08-18 06:50:06,61,0,4.127134385045092
btokbeauty2,2024-08-18 09:12:15,7,1,2.0794415416798357
thatjoyfilledhome,2024-08-18 11:01:17,237,1,5.472270673671475
landladyadaogidi,2024-08-18 11:44:14,9,0,2.302585092994046
patriotic.peace,2024-08-18 12:24:46,68,0,4.23410650459726
patriotic.peace,2024-08-18 12:42:49,73,0,4.30406509320417
thymeandtenderness,2024-08-18 13:20:14,626,0,6.440946540632921
burnitdown655,2024-08-18 14:00:55,47,1,3.871201010907891
patriotic.peace,2024-08-18 14:06:50,101,0,4.624972813284271
82pondview,2024-08-18 14:15:19,102,0,4.634728988229636
locdthugga,2024-08-18 14:46:25,41,1,3.7376696182833684
at_home_with_mo,2024-08-18 14:46:28,57,1,4.060443010546419
locdthugga,2024-08-18 14:54:18,27,0,3.332204510175204
salwa.caftan,2024-08-18 15:18:11,144,1,4.976733742420574
landladyadaogidi,2024-08-18 15:39:42,63,0,4.1588830833596715
burnitdown655,2024-08-18 16:20:24,78,1,4.3694478524670215
hardmeadfarm,2024-08-18 17:42:18,331,0,5.805134968916488
locdthugga,2024-08-18 18:44:30,27,0,3.332204510175204
landladyadaogidi,2024-08-18 19:18:27,47,0,3.871201010907891
burnitdown655,2024-08-18 19:31:22,29,1,3.4011973816621555
burnitdown655,2024-08-18 19:47:11,60,1,4.110873864173311
salwa.caftan,2024-08-18 20:03:02,131,1,4.882801922586371
